,Emotion,Sentence,Repetition,ActorID,Gender,Path,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
158,Happy,১২ টা বেজে গেছে,3rd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-01-03-34.wav,29.811413,0.20321822,23.764717,28.197336,36.09954,12.334824,102.08385,49.271908,107.25594,98.26288,0.13099784,1.3615559,0.010534882,0.012590903,0.28391215,0.27337727,2.35103,1.6133411,2.3061857,1.3826169,0.04247109,1.5049607,22.890347,0.69948375,9.919635,2.210892,9.042754,1.4190189,2.165396,9.778455,0.055480693,1.5866388,1.6227216,0.6971203,3.51435,1.3505926,1.9414787,9.427834,24.945213,0.6442938,617.0341,0.26344734,1388.6002,0.15790415,-123.591934,-0.8216746,1643.603,0.15954669,918.289,0.49952284,-126.043594,-0.75472796,2696.0872,0.11320761,720.3128,0.4332683,-129.15762,-0.7088955,-13.516795,-0.5644837,26.55544,0.35692757,0.15187761,0.16507697,-0.020890038,-0.81625056,0.106108494,0.6297177,37.272156,0.33289078,-3.2663403,-8.510993,7.211813,2.7529118,-20.136477,-0.8363654,-15.497028,25.253489,0.0032512157,-0.0010474557,0.005226286,1.607717,0.98039216,0.37666667,0.2223111,0.465,0.42874816,-45.121513
159,Sad,১২ টা বেজে গেছে,2nd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-01-02-34.wav,47.032646,0.13329852,42.846825,48.27661,50.905052,8.058228,560.2386,773.97516,140.4186,149.90427,1.6967447,1.673327,0.004858398,0.0062043583,4.0470433,4.042185,44.079487,26.789883,46.67362,25.505592,2.0219321,2.130486,3.0148206,4.2759533,-2.5461783,-10.985619,0.07867267,196.14946,6.22808,4.4901724,0.10968948,2.0996132,1.3393387,0.8654716,2.7582238,2.3146224,3.0078368,2.68882,5.379892,1.9711711,953.31616,0.35264447,865.6609,0.28353268,-144.73978,-0.6179996,1957.8802,0.14579594,891.73456,0.36054924,-129.68431,-0.7301733,2942.5134,0.10455911,819.78345,0.37698856,-129.85739,-0.72226393,4.0256205,2.8290467,4.817991,2.9474323,0.105586104,0.51109517,0.0029706496,6.6874137,5.551992,1.0352317,-6.4104886,-2.634974,-34.07208,-0.6314281,-8.551926,-1.9399937,-20.561686,-0.7138724,-13.249462,25.260923,-0.0071671493,0.0014877296,0.12496301,1.633987,1.3289037,0.2575,0.32166556,0.47,0.4362912,-15.120465
160,Angry,আমি জানতাম এমন কিছু হবে,2nd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-02-02-34.wav,37.81987,0.10551909,34.83437,39.299854,40.84046,6.006092,45.17068,32.392227,61.218624,56.007664,0.57639164,1.2511542,0.011569639,0.12117882,1.2105519,1.1989822,15.704571,10.883781,10.785181,4.6402364,0.309617,1.3836862,15.092889,0.5690396,-2.4672248,-6.8518953,8.312508,1.5230393,-3.2149384,-6.4884677,0.029425941,1.4838969,1.255309,0.64174557,5.437863,0.90870994,2.5734315,3.8609252,9.446047,1.0337712,784.51416,0.39189193,1161.0735,0.4010871,-122.45839,-0.74848765,1752.0471,0.18310711,951.14545,0.43245235,-107.2254,-0.87301874,2791.9126,0.11565143,929.534,0.6772438,-109.603485,-0.83191574,-5.685908,-1.0603268,16.512825,0.39715183,0.11124356,0.23732793,-0.0075679896,-2.042857,0.6267402,0.6734028,16.15997,0.66611254,-15.833051,-0.95402306,6.440403,2.5988348,-19.69421,-0.8313511,-13.015292,22.390133,0.0008338815,2.8457023e-07,0.008088243,2.994012,0.60790277,0.81,0.37,0.53999996,0.36064753,-29.385496
161,Happy,আমি জানতাম এমন কিছু হবে,1st Repetition,33,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-02-01-33.wav,34.405678,0.17433567,35.058754,36.297302,37.668026,2.609272,126.025925,115.13127,16.436842,7.416119,0.34191334,1.1340263,0.010672609,0.21688867,0.67762387,0.66695124,6.447933,4.5174565,4.712513,1.7044921,0.15815392,1.297208,22.429354,0.62387943,8.46122,1.9444226,13.795872,1.199567,-7.8797626,-2.9575489,0.03443486,2.1829627,1.1663563,0.68133396,7.030097,0.73408824,8.377635,1.2526125,20.418661,0.61361134,706.6422,0.41792825,1226.6918,0.33742812,-107.89092,-0.85791355,1735.2338,0.18930793,960.3723,0.42428216,-97.12765,-0.8916211,2849.8665,0.08912047,818.0256,0.63945687,-99.80452,-0.84231794,-14.713626,-0.6986627,26.384256,0.4485265,0.096148595,0.28146636,-0.016135931,-0.95375675,0.26811272,0.7834973,27.785883,0.5376997,2.896923,6.270256,16.276043,1.2007744,-23.067707,-0.82671446,-18.282671,29.830585,-0.005879976,-0.0019431167,0.009918006,2.7863777,0.9463723,0.61,0.2608959,0.3175,0.2886499,-35.520527
162,Surprise,আমি জানতাম এমন কিছু হবে,2nd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-02-02-34.wav,38.331383,0.08674905,35.583096,37.830032,40.805996,5.2229004,31.32275,10.054088,27.576136,33.59796,0.3436443,1.4703702,0.010738396,0.069570415,0.5736344,0.562896,7.59928,6.4663906,4.150269,2.082939,0.1628398,1.6568482,19.074152,0.5554836,5.0232673,3.5775995,7.1496,1.9440686,-5.50991,-4.918829,0.027189588,1.6637532,1.3316661,0.57163495,6.0732236,0.7913548,8.633999,1.057476,15.277975,0.7816248,609.2913,0.33890685,1351.0868,0.17697716,-131.7953,-0.6848057,1571.3762,0.14088577,970.18097,0.3588058,-115.814804,-0.7790705,2678.923,0.15740986,751.7463,0.63060236,-117.3872,-0.7534404,-8.766451,-0.9433763,20.458872,0.40837404,0.11175274,0.29083112,-0.011521796,-1.2550402,0.34862846,0.8808761,24.66,0.51673836,-6.199005,-3.264478,-0.2731381,-61.432255,-28.375046,-0.65260315,-15.820467,25.437576,-0.009742056,0.0013933633,0.004878913,1.7241379,0.87463564,0.5233333,0.09392668,0.4475,0.47599238,-34.637894
163,Happy,এ কেমন উপহার,2nd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-03-02-34.wav,37.084763,0.097790375,33.14628,36.509018,41.78578,8.6395035,114.035965,80.04233,9.658933,0.0,0.36805972,1.331094,0.01226602,0.014435337,0.8647326,0.8524666,7.2376404,4.8966026,5.224437,1.8183266,0.141741,1.4687845,18.203669,0.55554587,-3.457828,-5.862941,11.793187,1.1131676,-12.786336,-2.6547272,0.011644438,1.3410381,1.0623207,0.6094653,7.3702664,0.50013983,-0.20779544,-90.20271,4.367583,3.6349459,514.24255,0.55463016,1174.5913,0.29449755,-143.18298,-0.5996512,1444.9193,0.19547714,921.797,0.37133172,-116.14489,-0.82577443,2559.8674,0.10953958,1007.00183,0.5826507,-119.745834,-0.7656734,-2.2664034,-3.375543,16.078844,0.7065902,0.09437287,0.37264612,-0.008086367,-2.3481889,0.3272051,0.6209502,24.248219,0.53800994,-21.590647,-0.78899574,10.857969,1.7579799,-47.49109,-0.36208406,-12.883693,21.315788,-0.014601603,0.0024188224,0.003510424,1.9417477,0.33112583,1.3199999,0.0,0.84499997,0.085,-35.585308
164,Happy,এ কেমন উপহার,1st Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-03-01-34.wav,39.66965,0.074310176,37.642185,41.183216,41.556408,3.9142227,249.89085,243.52911,4.682862,0.0,0.44665235,1.3102516,0.012306758,0.014141813,0.99463654,0.9823298,8.43845,5.845404,6.7504153,1.7957555,0.1859942,1.4179335,17.970207,0.5558271,-3.7797554,-5.561892,8.121492,1.8588247,-12.759782,-2.744041,0.023525704,3.1099148,0.96324974,0.6254647,8.153933,0.5201613,2.0027826,6.256154,10.84627,0.98538464,547.4373,0.49369463,1192.0015,0.29715797,-149.70406,-0.5696799,1529.1533,0.20792532,959.0409,0.39916256,-111.69663,-0.8591491,2658.5771,0.106059946,969.90094,0.6171955,-115.80748,-0.7884194,-3.56702,-1.677585,16.426937,0.49876162,0.10214843,0.19025996,-0.008948363,-1.9715445,0.40434098,0.6302988,21.344604,0.59679085,-21.554884,-0.8700401,5.179522,4.171641,-49.04701,-0.28937685,-14.812208,24.36094,-0.016718052,0.002688893,0.0033304358,1.9672132,0.33333334,1.38,0.0,0.79499996,0.16499999,-33.94111
165,Sad,এ কেমন উপহার,3rd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-03-03-34.wav,47.691708,0.10175123,44.057457,49.235004,51.022224,6.9647675,118.583725,51.126476,161.46158,86.675575,1.6932284,1.7965983,0.014982717,0.015719857,3.9359355,3.9209528,66.22264,34.97858,79.332115,35.203793,2.328106,2.0326188,15.367671,1.0666598,-1.6721082,-18.49169,1.97899,7.1891365,-0.3665937,-54.58025,0.06796121,1.3714168,1.1341944,0.6364323,2.5408618,3.078194,-1.7185307,-5.1117415,5.9170775,1.489802,1169.1112,0.21947888,863.70123,0.25736162,-140.40926,-0.684064,2142.6587,0.11483857,965.027,0.3950745,-135.24675,-0.70235294,3101.1138,0.06567768,863.0007,0.3454842,-135.61642,-0.6966431,6.4287744,0.84809035,8.677379,0.91055053,0.079178,0.46702468,0.010558252,1.7248954,7.1971855,0.8373228,-6.2958555,-1.9604465,-43.79497,-0.1832215,-14.950634,-0.9491061,-27.27373,-0.4091169,-22.71785,34.583527,-0.025003491,-0.010278854,0.12083246,1.9736842,0.6711409,0.465,0.305,0.6666666,0.4375944,-13.634225
166,Angry,১২ টা বেজে গেছে,2nd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-01-02-34.wav,37.735756,0.099584,33.86497,38.20996,42.06349,8.198521,23.446623,9.315686,28.060614,7.7053833,0.40242624,1.8265983,0.004726489,0.0049364483,0.8118893,0.8071628,8.125344,3.7159286,12.962959,9.614543,0.2457764,2.076461,12.49411,0.81947756,12.269197,1.6569648,7.618099,1.8829522,13.806398,1.3805195,0.023258556,1.045473,1.0991921,0.66836333,6.9683614,0.47377062,11.900305,0.8833393,17.60362,0.50705254,618.54834,0.3969641,1331.9064,0.22374451,-150.46732,-0.54714286,1658.1338,0.1574652,965.4059,0.5194073,-140.63661,-0.5975761,2669.5747,0.12602845,782.9643,0.3493592,-141.3302,-0.58711755,-11.809875,-0.9045546,21.01207,0.554054,0.11073125,0.30752316,-0.011772898,-1.2200079,0.72815233,0.9035344,21.478512,0.5098471,-4.5510697,-6.0542183,13.261936,1.6307856,-8.412771,-1.937487,-15.776883,25.868832,0.0006472273,0.0059767826,0.005194078,1.4749264,0.5988024,0.555,0.345,0.7266666,0.45065388,-30.160755
167,Surprise,১২ টা বেজে গেছে,2nd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-01-02-34.wav,42.368893,0.17508574,35.772427,43.515198,49.895245,14.122818,19.963707,0.0,-86.74419,0.0,0.55876833,1.5323682,0.0106494585,0.011215858,1.4026784,1.3920289,18.488417,11.325916,18.119556,9.167822,0.36483318,1.5905316,14.580586,0.812539,0.30512056,70.02684,7.1646943,2.059972,-0.58681256,-45.257557,0.03185624,1.303786,1.3285575,0.66653746,4.5771914,1.2104084,2.5783968,3.2983649,10.066362,1.1817378,848.4769,0.28794163,1153.4395,0.31164497,-139.63727,-0.62319803,1816.4039,0.14436075,1028.9884,0.55130726,-134.64482,-0.65434873,2863.5486,0.08485046,817.7322,0.45470297,-136.60954,-0.6254309,-5.5256605,-1.6083634,16.7465,0.7649263,0.12180867,0.3918885,-0.004837182,-3.0729187,0.97013813,0.6000348,15.939103,1.2290324,-22.550323,-0.9577248,-5.0655174,-3.3351038,-23.91942,-0.76374024,-14.781714,23.45948,-0.00213941,-8.149377e-05,0.048938416,2.1943574,0.96463025,0.35999998,0.43135443,0.48999998,0.45044422,-29.074707
168,Angry,এ কেমন উপহার,2nd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-03-02-34.wav,42.31514,0.09172214,37.43063,42.78704,45.819927,8.3892975,82.179405,66.25651,53.306213,36.576576,0.6378825,1.5895387,0.010929713,0.012037318,1.4462346,1.4353049,26.25186,20.033031,16.582035,6.8886113,0.5048769,1.8100432,11.562111,0.7147286,-0.6729225,-29.841433,11.34387,1.4867401,-2.7512147,-10.483777,0.04936771,0.9622602,1.5252644,0.5072367,2.0976844,2.108068,1.300974,7.1427727,5.3278685,3.0156364,698.2529,0.44337073,1018.08417,0.36784485,-148.52972,-0.56886834,1750.1023,0.17780751,936.69635,0.46931937,-126.678825,-0.7158303,2752.1,0.09673518,993.3474,0.56208134,-126.89629,-0.71214455,-2.3218038,-2.9874861,13.689449,0.59548473,0.13383144,0.3296509,-0.005334668,-3.7382898,1.2638518,0.85988575,11.826937,1.0531523,-23.081764,-0.5508156,7.559874,3.3581376,-34.882957,-0.5209232,-16.53262,25.950602,-0.02626511,0.0039654733,0.018682117,1.4367816,0.58479536,0.66999996,0.19999999,0.6766666,0.43622112,-27.03069
169,Sad,আমি জানতাম এমন কিছু হবে,3rd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-02-03-34.wav,44.50068,0.104203686,39.899746,46.114643,48.079082,8.179337,58.973793,13.61056,60.204773,37.490677,1.5879557,1.5299197,0.010771474,0.34552744,2.8706994,2.859928,44.679073,33.77775,31.98847,17.06333,1.5496054,1.8926555,7.260952,1.2019156,-9.127853,-2.776945,2.8496258,6.22251,-7.517236,-2.956566,0.0391994,1.2600971,1.2579875,0.8971979,5.2581577,1.1359524,1.9729364,4.4445167,7.3025136,1.5096308,962.92615,0.35302994,944.89935,0.30667835,-122.97712,-0.7868843,1937.2753,0.15712433,950.462,0.31902313,-109.19974,-0.88411045,2914.1345,0.11181278,747.1778,0.34900627,-110.45766,-0.8599958,1.0783987,6.5178313,11.781147,0.684785,0.116944246,0.41936478,0.0074480004,2.4765856,3.3356333,1.0772223,2.0348372,5.1299033,-32.848904,-0.51480913,-9.905429,-1.8660638,-24.794224,-0.40309292,-12.043461,20.455936,0.016046409,-0.0021585252,0.048212465,2.0648968,0.8982036,0.49666667,0.20885934,0.57666665,0.3961762,-16.028286
170,Sad,এ কেমন উপহার,1st Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-03-01-34.wav,47.270847,0.10211089,42.985107,48.579117,50.318584,7.333477,88.27485,45.320892,157.80115,93.79564,1.2640454,1.8371307,0.017135443,0.019190922,2.8162704,2.799135,42.637295,32.22613,49.889862,21.958895,1.6624609,2.119708,19.833302,0.7449739,-3.9084382,-7.965412,0.81812197,18.157536,1.5089586,13.427797,0.037565906,1.2233627,0.9749106,0.6301175,4.9938574,1.6824248,-3.0402133,-3.2457352,6.5396585,2.3484743,1011.2248,0.36586326,1070.6775,0.22946803,-152.37485,-0.5814207,1882.8229,0.16149217,1175.9944,0.31113032,-137.8676,-0.68092847,2914.0938,0.097596355,884.41327,0.37215126,-138.94228,-0.6645292,5.368226,1.0618138,9.958855,1.1952075,0.09239251,0.32869834,0.012969088,1.2780945,5.4004736,0.8489459,0.36046097,35.650066,-45.720905,-0.23816554,-16.974464,-0.8855919,-25.678177,-0.5997689,-20.471231,31.817356,-0.018294146,-0.0102670435,0.050418045,1.7391305,0.5899705,0.51,0.37,0.7733334,0.52772045,-15.440538
171,Surprise,এ কেমন উপহার,3rd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-03-03-34.wav,37.66878,0.11289882,33.992176,37.045723,42.44414,8.451965,129.06386,139.66338,35.584473,25.435904,0.19701836,1.468404,0.0112579465,0.033316635,0.38312453,0.37186658,3.6111422,3.7168143,3.4659538,2.4576375,0.09856339,1.7709702,17.408655,0.80046564,4.111439,3.6934829,18.540997,1.3182849,-13.261104,-2.2378442,0.03236667,1.9492906,1.1346767,0.63820034,7.6533685,0.6760518,4.3926344,3.3997538,9.576866,1.6577955,738.62103,0.33214438,1210.3121,0.23378606,-141.08685,-0.60611546,1691.807,0.19972308,909.6282,0.37858012,-134.51701,-0.6385753,2923.2676,0.1082297,765.3893,0.81079227,-136.68661,-0.6038144,-11.764945,-0.7951681,24.08726,0.4520513,0.07761506,0.47738966,-0.0086530475,-1.8573011,0.26020113,0.7914125,28.987118,0.42967558,-6.157024,-2.9945095,13.1724415,2.2996397,-40.511814,-0.5316881,-7.6405673,14.842935,-0.008150895,-0.0008265283,0.006527,1.5923568,0.65146583,0.555,0.445,0.63666666,0.38002926,-38.289627
172,Sad,আমি জানতাম এমন কিছু হবে,1st Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-02-01-34.wav,46.56847,0.11826855,43.190613,47.6781,50.742867,7.5522537,140.53549,135.75252,201.88289,212.6597,2.1056905,1.4122118,0.010790592,0.2748531,4.3431764,4.3323855,56.521397,30.833172,54.80647,24.681448,2.2360747,1.704343,3.9676461,2.7496037,-10.266045,-2.5082583,2.6981368,6.3946,-4.8579803,-4.6748323,0.04691755,1.4284633,1.2013483,0.67815113,4.6246037,1.3657188,1.1094458,6.604687,7.164526,1.5997746,941.19293,0.3653767,846.69183,0.35138348,-127.37797,-0.764561,1928.0178,0.15540819,936.0343,0.39829618,-110.08227,-0.8981834,2923.2139,0.086804345,773.85254,0.31994095,-111.35654,-0.8727514,6.027704,1.2840359,9.413321,0.86790293,0.0901656,0.6647584,0.009804103,2.2638466,4.903161,0.9082442,-4.714603,-2.257924,-34.663,-0.52818984,-11.198511,-1.5016241,-22.07568,-0.55273414,-11.036462,19.2708,0.012136624,-0.00043760927,0.12638688,2.359882,1.1976048,0.36499998,0.26291633,0.35799998,0.4047913,-13.924118
173,Angry,এ কেমন উপহার,1st Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-03-01-34.wav,42.184635,0.12529442,38.62126,41.252357,44.29753,5.6762695,198.0677,234.33072,166.94958,182.4626,0.6894693,1.4906242,0.011011281,0.01218385,1.540087,1.5290757,29.405727,17.530766,16.930521,4.7614684,0.584729,1.8324131,11.534709,0.7726551,-2.1583664,-10.018497,9.311335,1.5614187,0.075610995,363.5224,0.04698403,1.1642562,1.3984227,0.4778268,2.8746881,1.8358654,8.358424,1.2819538,9.548254,1.3219861,775.4043,0.40391663,993.78265,0.3428494,-141.95447,-0.6144411,1771.9762,0.162975,987.29395,0.48750606,-119.818474,-0.7746051,2751.4092,0.0824064,875.96967,0.39230317,-119.470535,-0.7759361,-1.233327,-7.012633,12.413454,0.66792494,0.12901655,0.311497,-0.0039532897,-6.1291947,1.372039,0.92950904,10.888096,1.2259016,-23.635897,-0.6522951,4.0598974,5.090925,-25.288586,-0.9857411,-16.875229,26.692787,-0.029578095,0.004714288,0.003903565,2.234637,0.2840909,1.53,0.0,0.97999996,0.01,-26.027567
174,Happy,আমি জানতাম এমন কিছু হবে,3rd Repetition,33,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-02-03-33.wav,39.002335,0.048472106,37.70612,39.32979,40.456993,2.7508736,35.838802,17.248346,23.06969,9.112959,0.408313,1.1857966,0.023513496,0.18114503,0.81359935,0.79008585,7.906449,7.708293,5.8293614,2.4595475,0.1950387,1.3071946,22.399393,0.68080777,4.2511306,3.8783162,4.401964,4.77995,-15.092142,-1.5456667,0.01540504,0.84599566,1.1125978,0.6403201,9.721664,0.36389473,8.118314,1.3924533,21.557316,0.5691057,699.086,0.3588196,1267.8397,0.16993369,-118.161156,-0.75232613,1727.0272,0.19869354,923.3843,0.44624957,-103.61144,-0.8189176,2892.0332,0.105932705,792.8242,0.7204628,-106.64628,-0.7692133,-15.10905,-0.5421639,26.70801,0.35400885,0.08927982,0.24754176,-0.015351649,-0.8386137,0.34600833,0.7460095,26.134031,0.5365173,1.177489,14.968943,3.9041226,4.259761,-30.897394,-0.5338056,-9.357509,23.826647,0.020801157,-0.0074402927,0.008840251,2.173913,0.9463723,0.58666664,0.5757507,0.33499998,0.30598202,-32.442947
175,Angry,আমি জানতাম এমন কিছু হবে,3rd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-02-03-34.wav,37.57638,0.10889456,35.01326,38.87455,40.72616,5.7128983,110.47664,118.40967,44.412243,29.282164,0.54815114,1.2164451,0.011504688,0.05028051,1.1482786,1.136774,19.126476,10.623748,12.361431,6.5238247,0.33175492,1.5013711,13.909466,0.5252801,-2.2065048,-7.2698755,5.5678267,2.1100888,-1.6458,-12.467508,0.036299147,1.3883166,1.2844559,0.487182,3.4921072,1.6609273,1.778514,5.321497,9.793308,0.89190215,732.1758,0.42546225,1203.6213,0.2974799,-128.28249,-0.7170839,1695.3796,0.16352078,949.1094,0.42873812,-107.6505,-0.88544375,2737.038,0.12688868,940.8411,0.5717599,-109.52244,-0.8519659,-5.227969,-1.141427,15.594025,0.42421323,0.122354195,0.22249423,-0.007456614,-1.6791921,0.6885022,0.75897807,15.353421,0.64487016,-15.620844,-0.8679758,2.2091818,7.215421,-18.862074,-0.86089694,-12.095358,21.712578,-0.004491669,0.0036994962,0.0033800374,2.6627219,0.6006006,0.79999995,0.39999998,0.56,0.39858082,-30.38502
176,Angry,১২ টা বেজে গেছে,1st Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-01-01-34.wav,38.632595,0.12406223,34.345886,38.5724,42.839676,8.49379,26.538025,8.127668,35.15006,9.303846,0.5639461,1.8209739,0.00473213,0.0049509914,1.1405753,1.1358432,11.714114,6.546578,12.063536,7.110242,0.3767111,2.0581582,12.190348,0.7928954,6.572363,3.6125183,6.3083696,2.7568727,9.461583,2.337011,0.036171712,1.3109969,1.4466553,0.5557476,5.0374975,0.75287026,7.8073,1.4798224,12.406507,0.6053448,658.8057,0.48341066,1356.635,0.28914085,-153.0682,-0.5361826,1625.9648,0.14616394,995.6306,0.49140835,-133.96263,-0.66186804,2572.9988,0.12194992,979.9624,0.5941413,-134.64934,-0.65002114,-6.7778,-1.2581276,15.856324,0.583641,0.12489555,0.35696477,-0.0071659563,-2.1697145,1.0529654,0.94040245,20.140238,0.47587433,-17.945253,-1.398333,8.078927,3.177301,-17.41498,-0.7513984,-15.091071,24.629555,-0.0002985893,0.005544869,0.0038360741,1.5197569,0.61728394,0.575,0.33499998,0.68,0.44549596,-26.268076
177,Happy,১২ টা বেজে গেছে,2nd Repetition,34,Female,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-01-02-34.wav,33.802197,0.13533531,34.123905,35.52639,36.08661,1.9627037,211.26613,101.56676,11.891993,2.5623477,0.21795903,1.5666413,0.010541365,0.021355614,0.4128865,0.40234512,4.740596,4.2153563,4.3684063,2.289553,0.07976929,1.6034875,21.645967,0.6291482,7.800201,3.1353004,11.821198,1.289462,-2.4974883,-10.6609,0.041690905,1.8540795,1.4063026,0.61167705,6.253977,0.73654777,10.244398,1.6313051,27.518015,0.4296426,518.0267,0.41012534,1185.8267,0.18941464,-125.912384,-0.7789262,1603.7075,0.15472879,888.40466,0.41430598,-121.5607,-0.7700977,2710.7373,0.067995384,725.3057,0.52165455,-123.53351,-0.73348665,-12.739308,-0.73058385,24.814579,0.4608924,0.14613657,0.1811098,-0.016861001,-1.1694486,0.18624821,0.7619301,31.640226,0.39038277,-4.7284436,-6.738269,14.085498,1.538915,-30.230831,-0.59305584,-15.368023,25.948315,-0.0037985563,-0.00015903819,0.0048618778,1.8518518,0.62695926,0.65999997,0.5,0.6066667,0.41907305,-38.63742
