Unnamed: 0,SpeakerID,Emotion,Path,Filename,Sex,Age,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,path,emotion_label
178,16,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b01Aa.wav,16b01Aa.wav,female,31,42.898434,0.099057645,40.918358,42.57219,44.153442,3.2350845,75.197105,84.21099,95.94779,83.42982,1.3649343,0.65586567,0.529202,1.2770059,2.0394235,1.5102215,26.043468,13.811118,31.744164,13.122033,0.77074635,0.69848245,-0.7687737,-21.4775,-3.5283656,-4.2605925,10.366742,1.1084577,-16.518845,-0.8580904,0.020339603,1.2021433,1.3023375,0.8978381,8.870993,0.4531002,11.304875,0.77602434,7.5536323,1.1477964,804.14844,0.35523495,1252.6663,0.26678512,-104.94935,-0.79917777,1819.7354,0.13342549,1128.6204,0.39451253,-83.72225,-0.9495593,2765.9216,0.08583925,1152.6003,0.38537338,-82.60366,-0.96223307,-4.393242,-2.5918422,12.38333,0.8963649,0.053139776,0.53860414,-0.0057461974,-1.9932604,0.910447,0.5500366,3.0982969,4.551966,-9.565471,-1.5173925,9.622665,1.3545024,-22.251234,-0.58113724,0.28321168,7.9856715,0.008011913,0.009458296,0.57230765,6.2801933,4.9504952,0.12,0.077588655,0.06,0.030983867,-16.787115,/content/emodb_wav//16b01Aa.wav,2
179,14,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b03Wb.wav,14b03Wb.wav,female,35,39.87659,0.11597118,36.32688,41.448822,43.48848,7.161598,32.589622,31.03375,45.540337,31.326952,0.8791744,0.951115,0.24981472,0.6022375,1.3487679,1.0989531,18.836494,12.055518,20.70819,13.390734,0.4915956,1.3097764,10.245165,1.3241014,-3.2197378,-6.5391273,2.6053243,7.3995028,-18.906157,-1.2100935,0.026332883,0.8863049,1.1830387,0.712715,7.7460895,0.5049891,5.7675333,1.8949682,15.292054,0.65922713,837.89984,0.26902062,1288.2096,0.19461863,-80.05689,-1.0937907,1858.9663,0.13479125,1085.7959,0.3601188,-74.66945,-1.0808139,2886.5813,0.084338024,977.97003,0.4145117,-76.416725,-1.0350496,-8.930286,-1.3384465,20.341171,0.4907517,0.05023492,0.61765105,-0.00086269516,-20.88241,0.636061,1.1300458,13.37301,0.95976603,-7.942381,-2.7630067,3.2453985,6.375524,-27.273586,-0.7684437,-5.279373,15.660646,0.013955556,0.010169079,0.19500385,5.426357,2.8795812,0.22999999,0.22045408,0.09545455,0.084784605,-20.020935,/content/emodb_wav//14b03Wb.wav,0
181,3,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03a05Wa.wav,03a05Wa.wav,male,31,33.915512,0.15168548,30.595064,33.06091,35.735737,5.1406727,256.09628,312.89935,158.98573,179.29474,0.8595524,0.78907245,0.26082,0.68088967,1.4120212,1.1512011,18.468126,10.527487,19.29808,10.844639,0.50934887,1.0891539,9.306825,2.0931575,1.2162516,12.210965,11.727398,1.4969296,-4.806504,-3.3814254,0.028238358,0.8669319,1.7251968,0.7290248,4.7390924,1.0150869,12.782445,0.81054497,17.106361,0.54736286,708.9723,0.35979164,1244.4769,0.23306184,-120.54006,-0.7248263,1816.9958,0.16151008,854.68005,0.3471221,-110.26891,-0.77106565,2793.4182,0.09409211,932.6953,0.27989423,-109.27025,-0.7817755,-8.631104,-1.0979337,16.208607,0.59194434,0.04205849,0.8015035,-0.009029495,-2.3531947,0.6688964,0.96971285,15.589932,0.95296925,3.4850757,4.8402686,15.479275,1.323851,-9.298674,-2.004147,-1.6292834,12.682059,0.008726823,0.013083487,0.37598628,5.539359,5.029586,0.08705882,0.05654407,0.095625,0.05086363,-20.35479,/content/emodb_wav//03a05Wa.wav,0
182,14,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a02Wa.wav,14a02Wa.wav,female,35,39.71611,0.11469946,36.842945,41.626728,42.760845,5.9179,187.3942,264.89786,45.87206,18.45997,0.9467409,1.0227046,0.11004573,0.5376953,1.6779048,1.5678592,20.746075,11.729543,23.193142,10.829867,0.54335845,1.2674208,9.877846,1.4542731,-4.7007504,-4.096832,9.125613,2.2246616,-15.636879,-1.3259233,0.030052772,1.0361336,1.0581099,0.9867189,6.641798,0.58043015,5.8862863,1.7948055,10.383803,1.1654814,832.6959,0.319353,1287.4647,0.24751523,-98.56171,-0.8606366,1830.82,0.131071,1036.1346,0.30007693,-86.11765,-0.96052444,2792.587,0.08418588,1083.604,0.37095812,-86.22099,-0.96069676,-6.964062,-1.4331149,16.146255,0.6480853,0.050959613,0.5788314,0.00039149635,36.96398,0.7549649,1.0379752,10.065394,1.3752838,-9.686312,-2.179005,10.729207,1.9506843,-24.594643,-0.8260563,-7.171591,18.31721,0.019303666,0.013447718,0.24022688,3.5,4.1025643,0.1425,0.12862252,0.08857142,0.028996835,-19.788269,/content/emodb_wav//14a02Wa.wav,0
185,14,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b01Fa.wav,14b01Fa.wav,female,35,38.254326,0.14298223,34.66677,38.12109,41.867207,7.2004356,12.441933,39.39256,90.79993,89.84965,0.7393368,0.95257,0.22415641,0.5528794,1.0864831,0.86232674,16.290606,6.6442833,14.3721075,6.246659,0.36854362,1.0066264,11.214371,1.74182,4.924351,3.1213286,12.509318,1.1600214,-7.482619,-2.1111088,0.025964752,1.1701132,1.295682,0.8691,8.330207,0.41558254,8.561369,1.1505181,15.339605,0.76537627,730.9912,0.37828094,1439.4604,0.28662217,-86.62982,-0.97853744,1720.8691,0.11450118,1063.7122,0.33520272,-83.623276,-0.93517935,2750.7957,0.08508693,962.17035,0.2636294,-82.869385,-0.9313598,-12.207021,-0.8265424,20.56503,0.548883,0.037330374,0.77593714,-0.008479296,-1.5562992,0.4634948,0.8470308,17.2911,0.82242,-1.1764591,-13.324768,14.672352,0.9767929,-13.018765,-1.12911,-9.644074,18.749384,-0.00954194,0.009073257,0.20568143,4.7058825,4.4,0.14090909,0.091398686,0.06454545,0.028400907,-21.702152,/content/emodb_wav//14b01Fa.wav,3
187,16,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b03Fd.wav,16b03Fd.wav,female,31,40.47924,0.10190126,37.234745,40.1047,44.667652,7.432907,127.87197,173.73882,34.911404,17.708332,0.9179214,0.84003484,0.30113372,0.68451667,1.5744336,1.2732998,17.431112,10.204982,17.6755,12.66043,0.47746414,1.228036,6.9509616,1.620994,-9.928745,-2.535346,3.1493068,5.421096,-16.907232,-1.1995059,0.022991817,1.1065502,1.1051731,0.7141864,6.998216,0.62647635,5.034123,1.9498363,9.738784,0.8526607,815.1539,0.36098593,1242.6371,0.20066485,-53.98053,-1.4605367,1815.1066,0.1576423,1070.8055,0.31861636,-45.325157,-1.526664,2793.048,0.08816757,965.9059,0.35421464,-47.371384,-1.4331993,-4.1990314,-2.6217277,15.975457,0.5323387,0.058155708,0.4725378,0.0063692858,2.9144995,0.5693658,1.07526,8.852077,1.1963907,-14.000916,-1.8194857,1.6760633,10.727856,-21.026133,-0.92893356,-3.5320697,13.793607,0.006291404,0.022922056,0.08590518,4.945055,1.9498608,0.41285712,0.27196187,0.07714286,0.06712765,-20.687561,/content/emodb_wav//16b03Fd.wav,3
188,3,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03b02Aa.wav,03b02Aa.wav,male,31,34.76438,0.06832812,32.90782,34.662292,37.137783,4.2299614,155.29277,250.02109,50.087765,22.516521,1.1691538,0.59025824,0.6178727,1.1002976,1.7111928,1.0933201,18.354221,9.485808,22.173819,14.876627,0.70513874,0.61029345,12.319055,1.2846433,7.888444,1.8390589,7.3456097,2.1312973,-1.6955451,-8.035965,0.0534227,1.8193518,1.5095567,0.63874424,7.2005296,0.4376987,8.754364,0.9912086,21.174484,0.43943727,665.9003,0.40673378,1295.0399,0.19623536,-115.22372,-0.7376463,1737.3821,0.19293077,1057.0277,0.3699942,-111.03108,-0.7297749,2749.968,0.11221801,1028.8748,0.33131263,-113.04383,-0.69743305,-11.035778,-0.8843338,21.891905,0.45561466,0.022146087,1.4020486,-0.009634259,-1.8690486,0.8563716,0.4771512,18.918144,0.6855883,10.262163,1.5013952,8.532654,2.0949178,-3.565685,-4.0374036,-6.0666027,16.40115,-0.011453155,0.0017422069,0.5721252,6.1889253,4.6357617,0.099999994,0.062905826,0.09428571,0.07228064,-17.630007,/content/emodb_wav//03b02Aa.wav,2
189,3,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03a02Wc.wav,03a02Wc.wav,male,31,38.26586,0.100073546,34.46864,39.165157,41.60187,7.133232,29.92631,19.864258,39.025845,8.647647,0.9651061,0.8945915,0.21250692,0.71357447,1.5505221,1.3380152,21.195793,9.423182,26.300608,16.556723,0.6050581,1.2392569,10.4551935,1.2852128,-8.6673,-2.060996,8.155322,1.8222612,-5.7911863,-3.6773672,0.030303998,0.9325065,1.2601665,0.69495857,4.8405447,0.6045067,11.213082,0.97485286,11.638246,0.6054968,841.24243,0.33466896,1118.4758,0.30139223,-98.666664,-0.9176857,1875.5941,0.12455527,881.1873,0.3618783,-84.050896,-1.022838,2843.2646,0.08464684,905.63153,0.43896607,-85.49885,-0.99821126,-1.9437869,-2.6504288,10.525596,0.6675553,0.05062295,0.57493824,0.0068002897,3.1268241,0.76462615,1.032962,10.704262,1.1781034,-16.267115,-1.0310587,10.335819,1.5819134,-11.356243,-1.9800919,-6.0305753,16.919962,0.018910412,0.015369995,0.4248927,5.4054055,4.195804,0.13499999,0.08864724,0.07,0.031622775,-19.908726,/content/emodb_wav//03a02Wc.wav,0
191,3,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03a04Nc.wav,03a04Nc.wav,male,31,24.711016,0.13479768,21.196892,25.006025,28.065136,6.868244,18.394691,9.582695,65.47506,51.16935,0.95408225,0.7927236,0.30970705,0.7219472,1.7181188,1.4084117,16.555279,10.730648,20.18907,14.130513,0.62440264,1.0584121,23.85955,0.7800072,3.6584513,3.9179926,13.94853,1.1560347,-1.4116302,-7.8766828,0.025378847,0.7795918,1.972115,0.7807962,3.6197524,0.63886046,2.1427317,1.6719288,21.734035,0.42861158,586.9754,0.41182634,1223.1506,0.14103575,-74.53767,-1.1222136,1629.4413,0.19631495,891.3927,0.2499036,-78.834595,-1.0316234,2694.7852,0.13120961,914.08246,0.37078917,-83.77528,-0.9264818,-11.887443,-0.6546894,22.106031,0.31340206,0.008785404,2.4621022,-0.014122257,-0.78537905,0.7277497,0.8180776,32.488476,0.38630706,0.72705287,20.633434,12.990866,1.3446724,-1.2759584,-9.915275,-8.821403,19.11818,-0.017181786,0.0045918506,0.49842045,5.1612906,4.0,0.155,0.14008926,0.071666665,0.030230595,-17.48873,/content/emodb_wav//03a04Nc.wav,4
192,3,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03a01Fa.wav,03a01Fa.wav,male,31,31.188166,0.15255956,27.766502,31.412098,36.340343,8.573841,34.60895,11.036856,91.8348,43.389225,0.696801,0.8630781,0.21476749,0.5094048,1.1286786,0.9139111,12.420113,6.053562,15.862894,7.6848044,0.44669497,1.224715,14.89524,1.1631752,5.9733267,2.630625,12.618039,1.1889133,0.76832426,14.586197,0.043050937,1.7519779,1.3910481,0.5858237,5.3099947,0.754232,7.979724,1.1235194,21.855564,0.5153071,557.55237,0.32821262,1344.4658,0.18740891,-104.05846,-0.8611535,1636.7352,0.12398585,945.9718,0.22009483,-103.66891,-0.8063776,2731.9314,0.0897943,1012.46326,0.253772,-106.29939,-0.764018,-13.889284,-0.6104954,23.213257,0.35228023,0.019559896,1.0843086,-0.012931709,-1.0465928,0.66219646,0.9991851,23.883604,0.43697932,8.593408,2.0249808,13.053411,1.3148472,-1.8954947,-5.2737703,-5.6670327,16.151024,-0.01235102,0.010896737,0.2189219,4.255319,3.2786887,0.15666667,0.08459051,0.108571425,0.036421567,-21.647932,/content/emodb_wav//03a01Fa.wav,3
193,14,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a05Wb.wav,14a05Wb.wav,female,35,41.746086,0.100960635,39.560352,42.472496,44.132168,4.5718155,73.85307,61.311405,-34.544785,49.5143,1.1028466,0.8351877,0.27555954,0.78821665,1.907332,1.6317724,21.705034,11.06401,21.916883,9.1143465,0.62831336,0.99140066,5.068461,3.5252495,-7.5021057,-2.2977118,1.3882811,12.126763,-22.732939,-1.0895847,0.024925161,1.2363751,1.3998307,0.8735073,7.384762,0.5720069,3.3223846,3.2662976,10.472541,0.8303143,837.0455,0.33406213,1231.2058,0.24370077,-84.46411,-1.0587941,1845.3542,0.17222181,1106.6057,0.36908776,-72.717735,-1.1336625,2812.905,0.09459918,989.22687,0.3867457,-73.711945,-1.1034464,-4.417734,-1.9173423,15.709517,0.53001785,0.049892377,0.60850424,-0.0009378812,-15.423401,0.8100448,0.8111732,7.6633945,1.6673405,-14.149388,-1.1347176,-0.65694,-29.486036,-32.55892,-0.70769674,-4.271432,13.931062,0.0048905597,0.010879351,0.28337944,5.921053,4.013378,0.15833333,0.1514834,0.06916666,0.045544542,-17.818521,/content/emodb_wav//14a05Wb.wav,0
194,9,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09b02Wd.wav,09b02Wd.wav,female,21,38.320656,0.09534729,35.26653,37.25263,41.788208,6.521679,37.18205,18.37719,-24.862738,33.98843,0.8595714,0.84801024,0.32784125,0.6304876,1.2734193,0.945578,11.035762,4.315495,14.367468,12.392572,0.4183745,1.1988343,15.271785,0.766422,-8.453634,-3.0958867,8.611938,2.0943387,-15.84397,-1.6418349,0.021551082,1.3889763,1.1785355,0.787537,7.8129144,0.49272233,9.270099,1.1444612,15.517397,0.70557106,665.9312,0.36726654,1343.5396,0.20421587,-90.7383,-0.97900647,1706.1981,0.12782595,1101.8927,0.37097678,-78.38758,-1.0778425,2727.5679,0.098090224,968.11176,0.43762237,-80.91968,-1.0143359,-4.1812205,-2.7272062,16.507746,0.47587636,0.0595822,0.35912797,0.0020875803,8.983346,0.54924035,1.0457255,18.374762,0.6140329,-15.320901,-1.8954879,9.006471,2.1701171,-23.565535,-1.1101856,-7.677915,16.751463,0.013402816,0.0063564274,0.19824974,4.2145596,3.515625,0.17555554,0.12902291,0.086666666,0.03681787,-21.525604,/content/emodb_wav//09b02Wd.wav,0
195,8,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08b01Na.wav,08b01Na.wav,female,34,36.099422,0.09431923,33.538513,36.538147,39.152206,5.613693,47.157013,35.16758,31.770731,9.843853,1.2262,0.63193345,0.46425408,1.2315736,1.8905822,1.4263282,24.102869,11.651682,18.158602,7.370546,1.0408499,0.65926045,15.777054,1.3530811,14.400205,0.8782672,18.829758,0.82744205,3.6640651,3.2608523,0.017753867,0.74738735,1.1147561,0.7625715,10.073654,0.26972693,16.867851,0.5820264,25.193087,0.27856937,643.2477,0.40840328,1400.7727,0.18379329,-107.220085,-0.778865,1759.7439,0.14812636,963.3314,0.2671281,-106.63821,-0.7092646,2824.8457,0.11002414,990.8597,0.36416802,-107.1469,-0.7012261,-20.565079,-0.49983934,28.342377,0.41636002,0.01432581,1.9207193,-0.020959547,-0.4670935,1.19991,0.5591443,24.886486,0.5262331,16.76329,0.64519763,19.677805,0.7822483,1.4127722,8.586597,-9.986834,20.52062,-0.030966468,0.0022149705,0.8944734,5.9829063,4.8034935,0.10727273,0.07616858,0.07909091,0.05534266,-12.612032,/content/emodb_wav//08b01Na.wav,4
196,14,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b09Wc.wav,14b09Wc.wav,female,35,42.27059,0.1129671,40.252563,43.659763,45.02281,4.7702484,60.60148,51.832245,0.48885536,34.821575,1.2406696,0.82278866,0.30608702,0.9343688,2.1493466,1.8432596,23.373905,13.831891,25.176867,13.600837,0.6495295,0.87180096,6.769167,2.021835,-9.924128,-1.71882,7.227794,2.339614,-22.68216,-0.9574429,0.03527036,1.3880401,1.0578825,0.709155,6.917599,0.5349035,6.4461503,1.3215069,8.268077,1.2006184,895.24084,0.31655914,1188.4235,0.2476636,-65.73944,-1.2148676,1874.712,0.12892032,1034.546,0.2936786,-58.38089,-1.2481092,2843.9775,0.078485124,1045.2059,0.2899677,-57.442284,-1.2771502,-6.133833,-1.3210406,14.455248,0.6517279,0.06676658,0.42169592,-0.00010517828,-145.17067,0.76896745,0.7245182,7.4398165,1.6126846,-14.988763,-1.0674514,7.045194,2.564543,-30.13931,-0.6039611,-4.723461,13.411701,0.016440567,0.011530176,0.31764707,5.072464,2.9739776,0.24875,0.17251357,0.07285714,0.029623486,-18.849386,/content/emodb_wav//14b09Wc.wav,0
197,8,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08a01Fd.wav,08a01Fd.wav,female,34,35.147404,0.16991079,31.415749,38.211807,39.521492,8.105743,65.656784,99.77021,79.95612,72.23664,1.1487343,0.93449134,0.10971823,0.8659145,2.2397897,2.1300714,28.354406,16.56919,17.543592,7.9884086,0.8650662,0.92028964,13.3619585,1.3037325,8.671218,1.614219,12.98462,0.92095935,2.6382065,5.870451,0.027318338,1.7294201,1.0555308,1.0291668,8.487052,0.45513427,11.636877,2.1269007,19.046522,1.0874348,709.5162,0.338276,1377.6671,0.13468534,-138.70952,-0.5903575,1806.5134,0.16661786,1021.6378,0.21495938,-135.28738,-0.5895779,2810.3047,0.12084157,1114.7076,0.46232536,-136.81679,-0.5674482,-15.860465,-0.60127896,25.027319,0.43195212,0.0022016913,17.40183,-0.019249028,-0.9046941,1.2173096,0.5512954,23.538855,0.43309057,6.9951105,2.2093933,8.242374,1.5007843,-4.7386856,-3.5355787,-15.538028,26.385788,-0.05114828,0.0062297396,0.67487603,4.385965,2.690583,0.13166666,0.06491447,0.18714285,0.086141795,-13.8329525,/content/emodb_wav//08a01Fd.wav,3
202,15,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15b09Fa.wav,15b09Fa.wav,male,25,32.776432,0.19015811,26.307304,33.604958,38.760098,12.452793,42.020607,29.65764,58.725163,23.956028,0.836115,0.8845977,0.18588556,0.66369396,1.3684645,1.1825789,20.169924,13.906647,14.645483,5.746003,0.42732275,1.1756516,11.867332,1.288038,1.4310864,10.301152,18.427828,1.2336475,1.377692,9.847751,0.031077567,1.3035338,1.5162017,0.73085463,5.024843,0.67085963,9.01269,0.9511638,15.059958,0.46350121,731.40155,0.4135809,1292.3774,0.24841863,-87.89937,-0.99704427,1748.1382,0.16430068,924.58795,0.3144229,-79.2935,-1.0598066,2726.3062,0.103854425,873.27185,0.21803534,-79.1677,-1.0606974,-8.053962,-1.0119127,14.51065,0.5022719,0.03704426,0.9774449,-0.0015141511,-7.831012,0.5714718,0.98124915,16.709557,0.6444399,-3.0431728,-4.917128,20.258062,1.2873861,-1.4826803,-10.24895,-7.4004626,15.824635,-0.01132246,0.01339567,0.179203,4.0983605,2.9288704,0.21285714,0.0948253,0.09375,0.04715334,-22.055082,/content/emodb_wav//15b09Fa.wav,3
205,16,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16a04Ea.wav,16a04Ea.wav,female,31,34.27016,0.0616505,32.054283,34.48644,36.078823,4.02454,55.86935,61.672157,38.353462,41.18563,1.0593698,0.6977399,0.40750903,0.9719849,1.5043577,1.0968487,12.73293,6.9993615,16.464363,11.872658,0.55258775,0.9512591,19.027779,0.8881719,-0.48925617,-38.59187,12.195203,1.5284907,4.815813,2.3013077,0.020345014,1.0147897,0.9201978,0.65594554,7.492329,0.4809679,8.8695545,1.07708,17.401709,0.3833543,635.5439,0.41875413,1254.2532,0.23400639,-81.374695,-1.0460036,1667.6831,0.16984074,1044.8564,0.28045142,-78.44558,-1.0229154,2660.0247,0.10953566,914.7552,0.29499283,-81.16178,-0.95980865,-9.33028,-1.1040698,19.214037,0.41235012,0.03727213,0.7493942,-0.0028360223,-5.774935,0.67699677,0.81877404,24.738503,0.56828684,-1.0600877,-17.74411,14.322353,1.3672167,5.3180614,2.0506313,-3.213595,13.99851,0.0033416378,0.00985423,0.3241117,3.0303032,3.0888033,0.20875,0.1984589,0.08333333,0.045704365,-18.336525,/content/emodb_wav//16a04Ea.wav,1
206,9,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09a02Wb.wav,09a02Wb.wav,female,21,37.85716,0.099004604,35.354637,37.90275,40.65729,5.3026543,6.405472,27.318,58.712105,32.4194,0.7209154,0.9868659,0.20769668,0.4928202,1.2273996,1.0197029,15.044795,13.369655,13.265811,7.897698,0.3319697,1.1630332,13.410764,0.9952327,-5.588943,-3.6837173,16.42441,0.9220522,-11.234873,-2.0573578,0.04310004,1.003567,1.0652504,0.640695,6.7615933,0.43675593,15.796022,0.81365323,14.15113,0.705073,652.2816,0.52053964,1253.1276,0.20011134,-115.14824,-0.77843106,1703.714,0.15581758,950.143,0.31430593,-89.45545,-0.9525054,2643.6926,0.07703681,1041.7115,0.36298195,-87.688,-0.9871118,-7.859219,-1.3525223,16.32465,0.55432916,0.058899496,0.43098354,-0.0033540349,-6.3252563,0.43053314,0.9369143,14.467748,0.91958654,-8.373322,-2.638742,23.411852,0.45043212,-18.149405,-1.3808517,-6.8480244,17.904037,0.024785103,0.013134323,0.20984915,4.268293,2.5157235,0.2325,0.1851182,0.11399999,0.06945502,-22.806618,/content/emodb_wav//09a02Wb.wav,0
208,8,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08a05Wa.wav,08a05Wa.wav,female,34,42.49901,0.06877086,39.78571,42.670994,45.386547,5.6008377,74.211655,32.885612,24.5821,19.956049,1.2160275,0.77115774,0.42680117,0.93893147,1.904522,1.4777207,24.761133,13.860914,21.129644,9.520105,0.83501524,1.0135987,5.505304,3.1944892,-5.48317,-2.7147703,-3.930474,-4.8830967,-15.173746,-1.1611639,0.02733129,0.98522997,0.96433794,0.71638256,7.8970942,0.407062,6.1075997,1.4474332,15.401639,0.70104885,844.71893,0.2902034,1271.7991,0.20849793,-93.892075,-0.9440678,1776.2411,0.13347512,1129.5272,0.36001727,-82.52959,-1.0263071,2817.806,0.08666786,931.4586,0.32243684,-86.839134,-0.9358156,-7.429586,-1.0489758,18.44956,0.48354265,0.055596825,0.54207987,-0.008590021,-1.8869083,1.1053822,0.8276321,9.998632,1.1377295,-9.596738,-1.6077107,-10.154527,-1.9861158,-22.889402,-0.72795856,0.280322,9.169475,0.008358754,0.010909689,0.41047642,5.8419247,3.4965036,0.171,0.13449536,0.103333324,0.065828055,-16.938122,/content/emodb_wav//08a05Wa.wav,0
209,14,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a07Na.wav,14a07Na.wav,female,35,30.709673,0.16294283,29.146856,30.345924,30.905537,1.7586803,137.50877,104.121574,118.88473,107.1186,0.86644626,0.73250973,0.13433906,0.78543144,1.477644,1.3433049,16.765194,8.677236,16.559336,8.893638,0.62822056,0.85659975,21.31433,0.8929072,19.099453,0.66275716,14.200721,0.9519154,-0.7652397,-19.821932,0.028111702,2.1012404,1.3562391,0.875653,7.599138,0.37107772,3.8286588,1.7701803,28.552319,0.3679379,581.4136,0.2902904,1407.0988,0.14302033,-93.220436,-0.9537733,1698.0499,0.13277207,1210.1378,0.47616643,-102.67622,-0.77172667,2804.1326,0.08128258,886.899,0.40432,-102.976814,-0.7614205,-22.046509,-0.4513237,29.833511,0.37667033,-0.0027732106,-8.726245,-0.025375705,-0.5389305,0.79535913,0.5543865,30.399267,0.49109995,22.120203,0.58729637,19.513493,0.5419618,-6.2713013,-2.2609508,-18.349651,29.217485,-0.042483944,0.0050040833,0.4366014,5.2884617,2.955665,0.18666665,0.09551032,0.111428574,0.091562405,-15.606707,/content/emodb_wav//14a07Na.wav,4
